,source,author,title,price
2190,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F-EUKPPKcbpgSP26DMii75w%2Flarger.jpg&width=445,David Spiller,"All My Loving, 2016","US$14,000 "
2191,https://d7hftxdivxxvm.cloudfront.net?height=577&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FBD6foPhlXhR1EWR13pTI_g%2Flarger.jpg&width=445,Natasha Law,"Pieces of You Four , 2023","US$25,000 "
2192,https://d7hftxdivxxvm.cloudfront.net?height=309&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FlK66m2dxTMFjsbWuf7t1WA%2Flarger.jpg&width=445,SPYK,"Denis, 2023","€7,800 "
2193,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FZz4P9Zg8xBSpTe82q3wqTg%2Flarger.jpg&width=445,Yayoi Kusama,"Dots Obsession - T.W.KEV, 2005","US$1,800,000–US$2,200,000 "
2194,https://d7hftxdivxxvm.cloudfront.net?height=529&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fr8V-HohYo6R0NnGgA9AsfA%2Flarger.jpg&width=445,Ian Rayer-Smith,"Portal 4, 2023","£7,500–£10,000 "
2195,https://d7hftxdivxxvm.cloudfront.net?height=468&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2ForqsXAoLKe7RSur4udTFYA%2Flarger.jpg&width=445,Kirstie Tebbs,"Energy 1, 2021",US$600 
2196,https://d7hftxdivxxvm.cloudfront.net?height=205&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FFNbicNIZo3nEBKDjeVv59w%2Flarger.jpg&width=445,Chip Haggerty,"Map No. 3, 2020","US$4,500 "
2197,https://d7hftxdivxxvm.cloudfront.net?height=674&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FreL8B_2YfQqo_HF_Ou8zdQ%2Flarger.jpg&width=445,Martine Johanna,"Venus in a Mirror, 2023","US$14,000 "
2198,https://d7hftxdivxxvm.cloudfront.net?height=593&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FDfYBpgUuyfJopM--1uq8LA%2Flarger.jpg&width=445,Kathie Olivas,"Flora Divination, 2023","US$1,800 "
2199,https://d7hftxdivxxvm.cloudfront.net?height=400&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fo1scwRt-tJufW9DzqKvnFA%2Flarger.jpg&width=445,Leon Grossmann,"Diptych White Yellow Abstract Painting. Will you be free. Lemon Morning. Neon Yellow, Yellow, Blue, White, Grey, Pink, Rosa, Green, Large, Gestural, Textured, Minimalism, joyfull, Vibrant, Bold, Colorful, 2023","US$1,450 "
2200,https://d7hftxdivxxvm.cloudfront.net?height=483&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FCrhJaNw9PYidhNzzDn-4kg%2Flarger.jpg&width=445,Jean Bosphore,"Corentin et Rayures Roses, 2023","€1,700 "
2201,https://d7hftxdivxxvm.cloudfront.net?height=449&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F4kmCMIRlhlZfj-HIRMo1FQ%2Flarger.jpg&width=445,Hannah Lupton Reinhard,"Winter Scarf, 2021","US$16,000 "
2202,https://d7hftxdivxxvm.cloudfront.net?height=322&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FV6D4imG1IZa8-GDNe7IW1A%2Flarge.jpg&width=445,Angelo Accardi,"Expressions , 2011","€25,000–€30,000 "
2203,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FZgCXOOSsjOPkRoRNsQ0OrA%2Flarger.jpg&width=445,Juan Bernal," Falling, 2010-2020","US$11,400 "
2204,https://d7hftxdivxxvm.cloudfront.net?height=536&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FTiw06lqobPwYA5g65tZXJw%2Flarger.jpg&width=445,Jo Smail,"Black Egg Hatches, 2021","US$40,000 "
2205,https://d7hftxdivxxvm.cloudfront.net?height=454&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FYn5Zpd6lTCFkO8wE118mZg%2Flarger.jpg&width=445,Christian Jodin,"Spring Butterflies, 2023",US$95 
2206,https://d7hftxdivxxvm.cloudfront.net?height=556&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F7Ztk9sYq1Xmxhw0pnLOV1g%2Flarger.jpg&width=445,RETNA,"Spray Paint on Econoline Van (Passenger Door), 2010","£48,825 "
2207,https://d7hftxdivxxvm.cloudfront.net?height=570&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FQDq3spdNv0xVJ_wed_MKKQ%2Flarger.jpg&width=445,Lise Zia,"Dissatisfaction, 2022","€2,200 "
2208,https://d7hftxdivxxvm.cloudfront.net?height=337&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FLHmx60HwZ5rwFG65oL46LQ%2Flarger.jpg&width=445,Will Cotton,"The Cowboy, 2022","US$150,000–US$200,000 "
2209,https://d7hftxdivxxvm.cloudfront.net?height=635&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FktZiYmX77FH-8pgeEo6saA%2Flarger.jpg&width=445,Cope 2,"Out to bomb, 2022","€1,000 "
2210,https://d7hftxdivxxvm.cloudfront.net?height=577&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fzq-kDzgQHQ06ME_zlbGvxQ%2Flarger.jpg&width=445,Ian Ferguson (Hydeon),"The Conductor, 2022","US$3,000 "
2211,https://d7hftxdivxxvm.cloudfront.net?height=549&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FMHbqbw4o62-YWxd93sxiuw%2Flarger.jpg&width=445,Anne Siems,"Boy with Calendula, 2017","US$6,800 "
2212,https://d7hftxdivxxvm.cloudfront.net?height=570&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FmrwJ9RXY47tdRxL5UAp5Ug%2Flarger.jpg&width=445,Jisbar,"Mona Lisa MMOC, 2023","€12,500 "
2213,https://d7hftxdivxxvm.cloudfront.net?height=593&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F6J7vS_dOej0YAwCXtzDpTQ%2Flarger.jpg&width=445,Nick Walker,"Born 2 Bomb, 2020","€9,900 "
2214,https://d7hftxdivxxvm.cloudfront.net?height=556&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fo_qVo-AKSj2DexHH2orrmg%2Flarger.jpg&width=445,Ivan Seal,"Amanda, 2014","US$24,000 "
2215,https://d7hftxdivxxvm.cloudfront.net?height=415&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FCfxk2YZ4unrmrlBlYEp12Q%2Flarger.jpg&width=445,Aboudia,"sans titre, ca. 2020","€110,000 "
2216,https://d7hftxdivxxvm.cloudfront.net?height=412&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FX_mPvCBczM9EeLcXWxuq7w%2Flarger.jpg&width=445,Kevin Earl Taylor,"Contraption, 2022","US$5,500 "
2217,https://d7hftxdivxxvm.cloudfront.net?height=593&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fq2iMY8y4vfa0VE8gFoa23g%2Flarger.jpg&width=445,Jessi Binder,"Open House, 2022",$700 
2218,https://d7hftxdivxxvm.cloudfront.net?height=536&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FjuiWm_B0ObmToDYZOw_9Ag%2Flarger.jpg&width=445,Mary McDonnell,"Purple Haze, 2019","US$34,000 "
2219,https://d7hftxdivxxvm.cloudfront.net?height=542&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FdV2Zd-n5ecD2msbeJQcxKQ%2Flarger.jpg&width=445,Matt Kleberg,"Cast (Family Portrait), 2022","US$50,000–US$75,000 "
2220,https://d7hftxdivxxvm.cloudfront.net?height=230&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fuqotp5uaHpdp6sr5ucWUlQ%2Flarger.jpg&width=445,Kelly Grace,"A Nice Place To Visit, 2022","US$2,500 "
2221,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Ftvo4peEe0pnZoSrljpzOhQ%2Flarger.jpg&width=445,Ben Eine,"You Me Them Everybody - XL, 2021","€11,000 "
2222,https://d7hftxdivxxvm.cloudfront.net?height=601&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F7s8ocmlztt_QpWD_VsKeLQ%2Flarger.jpg&width=445,Patricio Gonzalez Bezanilla,"Sea of Needs 03, 2021","US$3,000 "
2223,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fr0qG6DM5PCl9Sve9Zq-yzQ%2Flarger.jpg&width=445,Anne Russinof,"Boundary Issues (Abstract painting), 2021","£3,650 "
2224,https://d7hftxdivxxvm.cloudfront.net?height=664&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FqAGCP-jJhmxYmVDJNSKluw%2Flarger.jpg&width=445,Alan Fears,"Two Smoothies, 2020","£2,800 "
2225,https://d7hftxdivxxvm.cloudfront.net?height=563&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FPJkuEErz3y_PabEsgkxiLw%2Flarger.jpg&width=445,Samuel Bak,"Basic, 2022","US$24,000 "
2226,https://d7hftxdivxxvm.cloudfront.net?height=593&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F3aiLjS-mz1TfQxwH2C2RKw%2Flarger.jpg&width=445,Manyaku Mashilo,"I am New here, 2022","US$14,000 "
2227,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fw7rC-br0sMOiDCEmv5Mjtg%2Flarger.jpg&width=445,Simone Bellusci,"Quase noite, 2014","€1,650 "
2228,https://d7hftxdivxxvm.cloudfront.net?height=563&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FJFt58Dm5-h62VB7KagiPNg%2Flarger.jpg&width=445,Deborah Segun,"It's a process, 2023","US$11,400 "
2229,https://d7hftxdivxxvm.cloudfront.net?height=342&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FQY8Esz7MaMSDeZ0ceqNjMw%2Flarger.jpg&width=445,Hsiao Chin 蕭勤,"Yuen, 1962","€30,000–€40,000 "
2230,https://d7hftxdivxxvm.cloudfront.net?height=601&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F1--ELCtrp37gc-ZvDIyxoA%2Flarger.jpg&width=445,Aneta Kajzer,"Frau in Flammen, 2022","€12,000–€15,000 "
2231,https://d7hftxdivxxvm.cloudfront.net?height=585&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FeoZow5FkGx-mrwlLZouJ_w%2Flarger.jpg&width=445,Carl Holty,"Untitled #161, ca. 1963","US$52,000 "
2232,https://d7hftxdivxxvm.cloudfront.net?height=563&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FLgKbm3WXL3Jl-7JZmhRS0g%2Flarger.jpg&width=445,SSTAGIONI,"Inception, 2023","€5,000 "
2233,https://d7hftxdivxxvm.cloudfront.net?height=536&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FgcZpxTxiOXAxFbFquWBxeA%2Flarger.jpg&width=445,Hans Hofmann,"Untitled, ca. 1945","US$35,000 "
2234,https://d7hftxdivxxvm.cloudfront.net?height=556&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FKSF5hinjKBeGDq8XL-_a0A%2Flarger.jpg&width=445,Dan Walsh,"Untitled (Yellow), 2003","€85,000 "
2235,https://d7hftxdivxxvm.cloudfront.net?height=577&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FTzrRR9jz2BBpdi2Jlij3ug%2Flarger.jpg&width=445,Moana Van Der Maesen,"To'a nehenehe, 2023","€2,200 "
2236,https://d7hftxdivxxvm.cloudfront.net?height=436&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FMljAYxRPOHYvQRinZmqOTQ%2Flarger.jpg&width=445,Stanislav Pamukchiev,"Body I, 1980","€1,200 "
2237,https://d7hftxdivxxvm.cloudfront.net?height=278&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FWLQZwz2e6zR9F2tJENuTWA%2Flarger.jpg&width=445,Nelson De La Nuez,"From Paris with Love, 2018","US$7,000 "
2238,https://d7hftxdivxxvm.cloudfront.net?height=626&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FQav1SiwDNqk3PGRUyygFcg%2Flarger.jpg&width=445,SEUNG-YOON CHOI 최승윤,"The world & us-2022-1, 2022","US$20,000–US$22,000 "
2239,https://d7hftxdivxxvm.cloudfront.net?height=317&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FlceMyFpnESVDY8pAecjKcA%2Flarger.jpg&width=445,Cleve Gray,"Considering All Possible Worlds (2), ca. 1992","US$45,000 "
2240,https://d7hftxdivxxvm.cloudfront.net?height=334&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FjQHRQzKhEqiEPQUYSL_hcg%2Flarger.jpg&width=445,Jennifer Marman and Daniel Borins,"Hey Dude, 2022","US$15,000 "
2241,https://d7hftxdivxxvm.cloudfront.net?height=334&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FgY4oyxLSdzfNmdHmvIKPoA%2Flarger.jpg&width=445,Michael Carson,"""Blind Date"", 2023","US$18,000 "
2242,https://d7hftxdivxxvm.cloudfront.net?height=593&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F-EO0frTl9ICa1UkxrkGF6g%2Flarger.jpg&width=445,Peter Mars,"Elizabeth Everlasting , 2014","US$3,950 "
2243,https://d7hftxdivxxvm.cloudfront.net?height=478&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FL9olz3zU98v2AtrXzYekeQ%2Flarger.jpg&width=445,Grace Metzler,"Jesus loves lesbians, 2022","US$10,000 "
2244,https://d7hftxdivxxvm.cloudfront.net?height=334&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fmq0Cb8NdRSPj4iNbHx1zjQ%2Flarger.jpg&width=445,Alec Monopoly,"ATM MONOPOLY, 2014","US$79,950 "
2245,https://d7hftxdivxxvm.cloudfront.net?height=136&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FgoftrMr7fjEh7WexMp4VjQ%2Flarger.jpg&width=445,Du Kun,"Bellied sails ride the waves, 2022","US$11,000 "
2246,https://d7hftxdivxxvm.cloudfront.net?height=436&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FOVxrOQPrBMis7yVMKP8EDA%2Flarger.jpg&width=445,Aboudia,"Baramôgô Krakra, 2018","€140,000 "
2247,https://d7hftxdivxxvm.cloudfront.net?height=1034&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FJrqxAfgVXNid61rhZHinuQ%2Flarger.jpg&width=445,Julian Opie,"View from my Bedroom Window, 2007","£6,600 "
2248,https://d7hftxdivxxvm.cloudfront.net?height=294&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FUUZ1XnG2k16s_4aiJkRBug%2Flarger.jpg&width=445,Yigal Ozeri,"Yellow Sky Diner; Americana, 2023","US$55,000 "
2249,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FY9cKIOymxUqMDZDp43Zitw%2Flarger.jpg&width=445,Masaaki Yamada,"Work D.P. 244, 1974","US$12,000 "
2250,https://d7hftxdivxxvm.cloudfront.net?height=195&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FM2c1PiSwHdsAIRUp7ZD5kA%2Flarger.jpg&width=445,Zoran Mušič,"Motif végétal - motif végétal - changement de saison (triptyque), 1972-1973","€400,000–€500,000 "
2251,https://d7hftxdivxxvm.cloudfront.net?height=556&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FEa2i9dFPcBmbRuzHE3dvSw%2Flarger.jpg&width=445,Louisa Chase,"Untitled (Spiders), ca. 2003","US$28,000 "
2252,https://d7hftxdivxxvm.cloudfront.net?height=684&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FU1ZXAaTYP45i2EpQe8MK3A%2Flarger.jpg&width=445,Josh Agle (Shag),"Self Portrait with Black Liquid, 2009","US$6,500 "
2253,https://d7hftxdivxxvm.cloudfront.net?height=220&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FN5lKeapFy6Ne-DuwILi0ww%2Flarger.jpg&width=445,Peter Clarke,"Spirits of the Campo, 2021",£660 
2254,https://d7hftxdivxxvm.cloudfront.net?height=664&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FeLpQKSK46YFteZ9Aw15xAA%2Flarger.jpg&width=445,Arman,"Empreintes de Violon Orange, 2004","€14,500 "
2255,https://d7hftxdivxxvm.cloudfront.net?height=556&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fg1C9PVDn4JU0oIcnbpvg3w%2Flarger.jpg&width=445,Patrick Dean Hubbell,"Waiting To Be Let Free From The Gaze, 2022","US$15,000 "
2256,https://d7hftxdivxxvm.cloudfront.net?height=383&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FC82gzSSf0jBG3c-nv3z9bw%2Flarger.jpg&width=445,Armand Guillaumin,"Gelée blanche à Crozant, 1880-1925","US$120,000 "
2257,https://d7hftxdivxxvm.cloudfront.net?height=577&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FGuf-FKzsZKX-Ssm3sfh-MA%2Flarger.jpg&width=445,Pau Escat,"Untitled, 2023","€2,900 "
2258,https://d7hftxdivxxvm.cloudfront.net?height=523&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fxo3WlvCjkcGRjip2lfKxKQ%2Flarger.jpg&width=445,Maxwell Olisedeme,"Fruity and Delicious, 2023","£3,500 "
2259,https://d7hftxdivxxvm.cloudfront.net?height=601&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FZRapaESmFmoq4Oyemalmng%2Flarger.jpg&width=445,Yam Shalev,"Beers and Cigarettes, 2023","US$2,500 "
2260,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FSBIWWv8LiDl_5F5YcKYI5A%2Flarger.jpg&width=445,Giorgio Mussati,"Dali - Popping, 2021","€2,200 "
2261,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FF4f4a8M3MnjTRL4i61fDKw%2Flarger.jpg&width=445,Brett Amory,"Ideal Hosiery, 2015","US$4,000 "
2262,https://d7hftxdivxxvm.cloudfront.net?height=302&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FCsMIIFErEbIwTLneWiCQsA%2Flarger.jpg&width=445,Jonas Fisch,"Just A Game, 2022","US$3,900 "
2263,https://d7hftxdivxxvm.cloudfront.net?height=344&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FNrSPQoJaQqP0uObc2ZZgvw%2Flarger.jpg&width=445,Dominic J. Lopez,"Vice, 2021","US$22,500 "
2264,https://d7hftxdivxxvm.cloudfront.net?height=364&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F77w8b919lidpZ_EnjvYSYg%2Flarger.jpg&width=445,Birger Sandzén,"The Portal (Garden of the Gods, Colorado), 1922","US$50,000–US$75,000 "
2265,https://d7hftxdivxxvm.cloudfront.net?height=213&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FrrnrEDHluTMcCJ3d3MVK_Q%2Flarger.jpg&width=445,Shima Shanti,"Silent Shadows, 2022","US$15,000 "
2266,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FfIe86xexmc7sfJe6oOj_tA%2Flarger.jpg&width=445,Nobuko Sugio,"Soundscape, 2019",US$720 
2267,https://d7hftxdivxxvm.cloudfront.net?height=347&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FmEovXZbBIvWRkumb0UOTKA%2Flarger.jpg&width=445,Avner Chaim,"GS 4 , 2021","US$1,200 "
2268,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FpgAc9xyJuQNuOXU4exrhxA%2Flarger.jpg&width=445,yunnGold,"Water Dance, 2023",US$463 
2269,https://d7hftxdivxxvm.cloudfront.net?height=296&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FES3YuEE7mqtgRTzoebHuWQ%2Flarger.jpg&width=445,SSTAGIONI,"Lucid Dreaming, 2022","€3,600 "
2270,https://d7hftxdivxxvm.cloudfront.net?height=347&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FfCV7kJ8CTtBkn6rOX-bDSA%2Flarger.jpg&width=445,Nobuko Sugio,"Insects chirping in the morning, 2021","US$4,600 "
2271,https://d7hftxdivxxvm.cloudfront.net?height=296&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FXxlQtwqVw2Ts8DuQ-6weGQ%2Flarger.jpg&width=445,SSTAGIONI,"Passion, 2022","€3,600 "
2272,https://d7hftxdivxxvm.cloudfront.net?height=350&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FNXsolsLxpV00yS1C_C-r9g%2Flarger.jpg&width=445,Masaaki Yamada,"E.p.103, 1980","US$7,900 "
2273,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F9mMesMEhV7GeVjC2ZVFacg%2Flarger.jpg&width=445,James Austin Murray,"A Kick Against The Pricks, 2020","US$10,250 "
2274,https://d7hftxdivxxvm.cloudfront.net?height=635&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FOqAlBC4cpVtq23UYEAUqyQ%2Flarger.jpg&width=445,Jomary Bierenbroodspot,"Passion, 2022","€1,400 "
2275,https://d7hftxdivxxvm.cloudfront.net?height=570&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FnrUfT_p9d0p7vjgTDx9hWQ%2Flarger.jpg&width=445,Brett Amory,"Yonah Shimmel, 2015","US$9,500 "
2276,https://d7hftxdivxxvm.cloudfront.net?height=523&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fpsh-8vbHj95gnFd2klZbCw%2Flarger.jpg&width=445,Ryan Crotty,"Fata Morgana, 2023","€5,000 "
2277,https://d7hftxdivxxvm.cloudfront.net?height=1011&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FVfhhwe63j8fM6iEIoXsyQA%2Flarger.jpg&width=445,Ed Mell,"Untitled, 1978","US$40,000–US$60,000 "
2278,https://d7hftxdivxxvm.cloudfront.net?height=327&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FVRRrp272H5fY-5s_aB-3CQ%2Flarger.jpg&width=445,Peter Tunney,"Whiskey Tango Foxtrot, 2018","US$30,000–US$40,000 "
2279,https://d7hftxdivxxvm.cloudfront.net?height=408&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FDMoEDkGOAxwZKAH2bT7nWQ%2Flarger.jpg&width=445,Jonas Fisch,"Coin Shooter, 2022","US$4,800 "
2280,https://d7hftxdivxxvm.cloudfront.net?height=440&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FxuzTqkSTbd9o4DYzX4kF9Q%2Flarger.jpg&width=445,Brianna Rose Brooks,"city adaptations, 2022","US$8,000 "
2281,https://d7hftxdivxxvm.cloudfront.net?height=296&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FLbyb-g_cYARMb6E4_XTv8Q%2Flarger.jpg&width=445,Hannah Hughes,"Jawbone Canyon , 2021","US$9,500 "
2282,https://d7hftxdivxxvm.cloudfront.net?height=356&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F3O32Bx60ojGEdfEvViNxLw%2Flarger.jpg&width=445,David E. Morris,"Meet Me at the Bog, 2023","US$2,200 "
2283,https://d7hftxdivxxvm.cloudfront.net?height=664&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F-ZyjJ3D36P_uBHT115LDsQ%2Flarger.jpg&width=445,Antonio Saura,"Mounting nº4, 1959-1969","€38,000 "
2284,https://d7hftxdivxxvm.cloudfront.net?height=570&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FAGgmGxPqpXE_bTbpFHXBXw%2Flarger.jpg&width=445,Julian Opie,"Isabella 4, 2018","£35,000 "
